year,depth_to_water,longitude,latitude
2023,51.38,-118.24431,33.80905
2022,47.5,-118.24892,33.81495
2022,48.65,-118.24892,33.81495
2023,48.58,-118.24892,33.81495
2022,53.08,-118.25027,33.8091
2022,54.5,-118.25027,33.8091
2023,54.57,-118.25027,33.8091
2022,53.79,-118.25027,33.8091
2022,55.07,-118.25027,33.8091
2023,54.98,-118.25027,33.8091
2022,52.7,-118.24289,33.81618
2022,54.24,-118.24289,33.81618
2023,54.1,-118.24289,33.81618
2022,14.87,-118.23631,33.82043
2022,15.91,-118.23631,33.82043
2023,12.38,-118.23631,33.82043
2022,43.81,-118.23927,33.80921
2022,57.48,-118.23927,33.80921
2023,51.84,-118.23927,33.80921
2022,28.64,-118.24196,33.8204
2022,29.41,-118.24196,33.8204
2023,28.68,-118.24196,33.8204
2022,51.89,-118.24872,33.80867
2022,53.6,-118.24872,33.80867
2023,53.55,-118.24872,33.80867
2022,8.91,-117.89453,33.72694
2022,9.3,-117.89453,33.72694
2023,8.21,-117.89453,33.72694
2023,8.42,-117.89453,33.72694
2022,9.19,-117.89435,33.72693
2022,10.02,-117.89435,33.72693
2023,8.43,-117.89435,33.72693
2023,8.63,-117.89435,33.72693
2022,7,-122.23855,37.77187
2022,8.18,-122.23855,37.77187
2023,6.47,-122.23855,37.77187
2023,8.11,-122.23855,37.77187
2022,7.42,-122.23855,37.77188
2022,8.78,-122.23855,37.77188
2023,7.76,-122.23855,37.77188
2023,8.52,-122.23855,37.77188
2022,7.51,-122.23874,37.772
2022,8.88,-122.23874,37.772
2023,8.15,-122.23874,37.772
2023,10.5,-122.23874,37.772
2022,50.11,-118.2922,33.768
2022,50.41,-118.2922,33.768
2023,49.4,-118.2922,33.768
2022,50.4,-118.2921,33.76805
2022,50.89,-118.2921,33.76805
2023,49.5,-118.2921,33.76805
2022,18.82,-118.23453,33.8151
2022,20.1,-118.23453,33.8151
2023,18.79,-118.23453,33.8151
2022,45.45,-118.25019,33.81356
2022,46.95,-118.25019,33.81356
2023,46.5,-118.25019,33.81356
2022,17.87,-118.23537,33.81513
2022,18.92,-118.23537,33.81513
2023,17.13,-118.23537,33.81513
2022,46.58,-118.25079,33.81468
2022,47.98,-118.25079,33.81468
2023,47.63,-118.25079,33.81468
2022,11.05,-118.22935,33.80693
2022,11.3,-118.22935,33.80693
2023,10.3,-118.22935,33.80693
2022,12.62,-118.22875,33.80682
2022,12.96,-118.22875,33.80682
2023,11.88,-118.22875,33.80682
2022,55.52,-118.25459,33.80991
2022,56.51,-118.25459,33.80991
2023,56.34,-118.25459,33.80991
2022,51.55,-118.24431,33.80905
2022,52.88,-118.24431,33.80905
2023,52.5,-118.24431,33.80905
2022,21.58,-118.23309,33.82152
2022,23.07,-118.23309,33.82152
2023,20.37,-118.23309,33.82152
2022,23.86,-118.235,33.82106
2022,25.1,-118.235,33.82106
2023,20.68,-118.235,33.82106
2022,42.25,-118.24045,33.8109
2022,71.25,-118.24045,33.8109
2023,44.04,-118.24045,33.8109
2022,17.18,-118.23257,33.80904
2022,18.43,-118.23257,33.80904
2023,16.46,-118.23257,33.80904
2022,50.73,-118.24548,33.80914
2022,52.07,-118.24548,33.80914
2023,52,-118.24548,33.80914
2022,29.25,-118.24335,33.82276
2022,28.86,-118.24335,33.82276
2023,29.6,-118.24335,33.82276
2022,48.32,-118.25035,33.81388
2022,49.46,-118.25035,33.81388
2023,49.48,-118.25035,33.81388
2022,55.53,-118.31804,33.85983
2022,55.54,-118.31804,33.85983
2023,55.5,-118.31804,33.85983
2022,27.79,-117.89433,33.67806
2023,24.91,-117.89433,33.67806
2022,32.98,-117.89427,33.67645
2023,30.56,-117.89427,33.67645
2023,26.65,-117.89434,33.67772
2023,26.7,-117.8947,33.67768
2022,34.09,-122.47036,37.68681
2022,119.12,-119.70457,36.77969
2022,15.5,-117.70518,33.61706
2022,16.53,-117.70518,33.61706
2023,11.91,-117.70518,33.61706
2023,14.86,-117.70518,33.61706
2022,14.7,-117.705,33.61594
2022,15.65,-117.705,33.61594
2023,11.62,-117.705,33.61594
2023,13.61,-117.705,33.61594
2022,62.22,-118.31804,33.85984
2022,62.52,-118.31804,33.85984
2023,63.14,-118.31804,33.85984
2022,37.28,-118.32033,33.86059
2022,37.6,-118.32033,33.86059
2023,36.93,-118.32033,33.86059
2022,60.26,-118.32033,33.86058
2022,60.54,-118.32033,33.86058
2023,60.66,-118.32033,33.86058
2022,36.79,-118.32269,33.8599
2022,37.5,-118.32269,33.8599
2023,36.2,-118.32269,33.8599
2022,62.28,-118.32269,33.85992
2022,62.46,-118.32269,33.85992
2023,62.2,-118.32269,33.85992
2022,54.4,-118.31808,33.85902
2022,54.64,-118.31808,33.85902
2023,54.54,-118.31808,33.85902
2022,49.35,-118.19919,34.1064
2022,49.66,-118.19919,34.1064
2023,46.62,-118.19919,34.1064
2023,46.63,-118.19919,34.1064
2022,49.76,-118.20008,34.106
2022,50.07,-118.20008,34.106
2023,46.86,-118.20008,34.106
2023,46.98,-118.20008,34.106
2022,26.69,-120.50754,37.28542
2022,27.45,-120.50754,37.28542
2023,24.33,-120.50754,37.28542
2022,27.98,-120.50899,37.28617
2022,29.01,-120.50899,37.28617
2023,25.97,-120.50899,37.28617
2022,27.45,-120.50906,37.284910000000004
2022,28.34,-120.50906,37.284910000000004
2023,25.07,-120.50906,37.284910000000004
2022,23.28,-120.5102,37.28585
2022,24.34,-120.5102,37.28585
2023,21.23,-120.5102,37.28585
2022,31.79,-120.51222,37.2869
2022,33.27,-120.51222,37.2869
2023,30.2,-120.51222,37.2869
2022,33.02,-120.51133,37.28726
2022,34.56,-120.51133,37.28726
2023,31.69,-120.51133,37.28726
2022,91.55,-120.50607,37.28648
2022,95.48,-120.50607,37.28648
2023,78.43,-120.50607,37.28648
2022,90.14,-120.50919,37.28578
2022,92.95,-120.50919,37.28578
2023,75.03,-120.50919,37.28578
2022,88.34,-120.50686,37.28646
2022,92.26,-120.50686,37.28646
2023,75.45,-120.50686,37.28646
2023,20.61,-120.50963,37.28499
2022,23.35,-120.51019,37.28583
2023,21.18,-120.51019,37.28583
2022,31.86,-120.51220000000001,37.28691
2022,33.37,-120.51220000000001,37.28691
2023,30.31,-120.51220000000001,37.28691
2022,33.03,-120.5113,37.28727
2022,34.52,-120.5113,37.28727
2023,31.6,-120.5113,37.28727
2022,11.9,-118.30932,34.07648
2022,12.59,-118.30932,34.07648
2022,10.44,-118.30946,34.07632
2022,11.13,-118.30946,34.07632
2022,10.09,-118.3097,34.07632
2022,9.86,-118.3097,34.07632
2022,10.3,-118.30958,34.07619
2022,11.28,-118.30958,34.07619
2022,8.81,-118.30996,34.07632
2022,9.88,-118.30996,34.07632
2022,182.21,-115.54109,35.47158
2022,182.8,-115.54109,35.47158
2022,182.88,-115.54109,35.47158
2023,183.18,-115.54109,35.47158
2023,183.26,-115.54109,35.47158
2022,46.17,-115.52118,35.4767
2022,46.39,-115.52118,35.4767
2022,46.44,-115.52118,35.4767
2022,47.66,-115.52118,35.4767
2023,46.68,-115.52118,35.4767
2023,46.79,-115.52118,35.4767
2022,92.12,-115.47733,35.46383
2022,92.93,-115.47733,35.46383
2022,93.06,-115.47733,35.46383
2022,73.41,-115.47733,35.46383
2023,78.37,-115.47733,35.46383
2023,77.94,-115.47733,35.46383
2022,395.69,-115.55317,35.47021
2022,395.48,-115.55317,35.47021
2022,396.23,-115.55317,35.47021
2022,396.61,-115.55317,35.47021
2023,396.51,-115.55317,35.47021
2023,394.31,-115.55317,35.47021
2022,283.87,-115.55317,35.47024
2022,283.9,-115.55317,35.47024
2022,284.22,-115.55317,35.47024
2022,284.34,-115.55317,35.47024
2023,284.37,-115.55317,35.47024
2023,284.34,-115.55317,35.47024
2022,204.68,-115.54098,35.47232
2022,204.63,-115.54098,35.47232
2022,205.32,-115.54098,35.47232
2022,205.56,-115.54098,35.47232
2023,206.24,-115.54098,35.47232
2023,206.35,-115.54098,35.47232
2022,20.54,-115.51861,35.48325
2022,21.02,-115.51861,35.48325
2022,21.23,-115.51861,35.48325
2022,19.32,-115.51861,35.48325
2023,17.66,-115.51861,35.48325
2023,17.75,-115.51861,35.48325
2022,47.21,-115.52913,35.47491
2022,47.42,-115.52913,35.47491
2022,48.16,-115.52913,35.47491
2022,48.21,-115.52913,35.47491
2023,47.69,-115.52913,35.47491
2023,47.81,-115.52913,35.47491
2022,211.36,-115.54861,35.47119
2022,211.79,-115.54861,35.47119
2022,212.72,-115.54861,35.47119
2022,212.86,-115.54861,35.47119
2023,213.33,-115.54861,35.47119
2023,213.5,-115.54861,35.47119
2022,113.93,-115.51718,35.478
2022,113.98,-115.51718,35.478
2022,114.06,-115.51718,35.478
2022,113.36,-115.51718,35.478
2023,112.36,-115.51718,35.478
2023,112.48,-115.51718,35.478
2022,48.43,-118.27065,33.80136
2022,48.64,-118.26909,33.80405
2022,49.22,-118.26909,33.80405
2022,10.69,-121.52902,38.41998
2022,13.11,-121.52902,38.41998
2023,4.66,-121.52902,38.41998
2023,8.04,-121.52902,38.41998
2023,11.38,-121.52902,38.41998
2023,11.99,-121.52902,38.41998
2022,10.7,-121.52974,38.4198
2022,13.12,-121.52974,38.4198
2023,5.13,-121.52974,38.4198
2023,8.22,-121.52974,38.4198
2023,12.01,-121.52974,38.4198
2023,12.14,-121.52974,38.4198
2022,10.84,-121.52986,38.42025
2022,13.31,-121.52986,38.42025
2023,5.82,-121.52986,38.42025
2023,8.14,-121.52986,38.42025
2023,11.61,-121.52986,38.42025
2023,11.95,-121.52986,38.42025
2022,10.58,-121.52948,38.42034
2022,13.05,-121.52948,38.42034
2023,5.68,-121.52948,38.42034
2023,8.26,-121.52948,38.42034
2023,11.82,-121.52948,38.42034
2023,12.18,-121.52948,38.42034
2022,21.9,-118.2418,33.82468
2022,22.72,-118.2418,33.82468
2022,26.09,-115.49894,32.67613
2022,26.85,-115.49894,32.67613
2023,27.7,-115.49894,32.67613
2022,49.6,-117.29976,33.66029
2022,55.51,-117.29953,33.66008
2022,53.99,-117.29959,33.66
2022,0.35,-122.25607,37.53388
2022,0.3,-122.25607,37.53388
2023,0.26,-122.25607,37.53388
2023,0.25,-122.25607,37.53388
2022,11.54,-118.07233,33.81076
2022,12.32,-118.07233,33.81076
2023,8.49,-118.07233,33.81076
2023,9.25,-118.07233,33.81076
2022,11.82,-118.07214,33.8105
2022,12.13,-118.07214,33.8105
2023,9.48,-118.07214,33.8105
2023,9.31,-118.07214,33.8105
2022,11.85,-118.07211,33.81051
2022,12.49,-118.07211,33.81051
2023,8.43,-118.07211,33.81051
2023,9.8,-118.07211,33.81051
2022,11.37,-118.07209,33.81083
2022,11.76,-118.07209,33.81083
2023,7.92,-118.07209,33.81083
2023,8.95,-118.07209,33.81083
2022,10.04,-118.07203,33.81062
2022,10.65,-118.07203,33.81062
2023,6.62,-118.07203,33.81062
2023,7.72,-118.07203,33.81062
2022,106.8,-118.15306,33.80099
2022,104.97,-118.15306,33.80099
2022,105.11,-118.15306,33.80099
2022,105.82,-118.15306,33.80099
2023,104.55,-118.15306,33.80099
2023,103.63,-118.15306,33.80099
2023,102.87,-118.15306,33.80099
2023,102.95,-118.15306,33.80099
2022,108.4,-118.15351,33.80226
2022,106.17,-118.15351,33.80226
2022,106.72,-118.15351,33.80226
2022,107.53,-118.15351,33.80226
2023,105.19,-118.15351,33.80226
2023,104.85,-118.15351,33.80226
2023,104.09,-118.15351,33.80226
2023,104.38,-118.15351,33.80226
2022,35.67,-117.22598,33.88879
2022,35.23,-117.22598,33.88879
2022,36.59,-118.34324,33.91641
2022,38.5,-118.34324,33.91641
2023,37.73,-118.34324,33.91641
2023,35.22,-118.34324,33.91641
2022,38.5,-118.344,33.91623
2022,37.95,-118.344,33.91623
2023,37.04,-118.344,33.91623
2023,35.01,-118.344,33.91623
2022,18.69,-118.26348,33.83495
2022,20,-118.26348,33.83495
2023,16.96,-118.26348,33.83495
2022,18.85,-118.26314,33.83518
2022,19.95,-118.26314,33.83518
2023,16.5,-118.26314,33.83518
2022,19.03,-118.26303,33.83555
2023,16.63,-118.26303,33.83555
2022,18.34,-118.26345,33.83554
2023,16.19,-118.26345,33.83554
2022,18.48,-118.26367,33.83518
2023,16.55,-118.26367,33.83518
2022,19.94,-118.26311,33.83503
2022,21.09,-118.26311,33.83503
2023,16.72,-118.26311,33.83503
2022,17.15,-118.26367,33.83504
2023,16.14,-118.26367,33.83504
2022,5.26,-120.63597,36.98585
2022,6.78,-120.63597,36.98585
2023,4.8,-120.63597,36.98585
2023,5.8,-120.63597,36.98585
2022,4.65,-120.63593,36.98595
2022,6.3,-120.63593,36.98595
2023,4.4,-120.63593,36.98595
2023,5.32,-120.63593,36.98595
2022,21.36,-122.14481,37.42035
2023,17.24,-122.14481,37.42035
2022,17.15,-122.14089,37.42613
2023,14.3,-122.14089,37.42613
2022,18.15,-122.14121,37.42357
2023,15.12,-122.14121,37.42357
2022,17.71,-122.13679,37.42531
2023,14.77,-122.13679,37.42531
2022,17.6,-122.13727,37.42679
2023,15.1,-122.13727,37.42679
2022,17.23,-122.13582,37.42593
2023,14.44,-122.13582,37.42593
2022,14.4,-122.13562,37.42796
2023,11.99,-122.13562,37.42796
2022,15.29,-122.1348,37.42744
2023,12.64,-122.1348,37.42744
2022,18.33,-122.14128,37.42361
2023,15.23,-122.14128,37.42361
2022,18.49,-122.14077,37.42291
2023,15.24,-122.14077,37.42291
2023,15.26,-122.14224,37.42432
2022,8.45,-122.00481,37.38895
2022,8.12,-122.00481,37.38906
2022,8.72,-122.00455,37.38896
2022,29.92,-118.21215,34.05797
2023,23.42,-118.21215,34.05797
2022,27.88,-118.21214,34.058
2023,23.9,-118.21214,34.058
2022,25.88,-118.21323,34.05806
2023,22.84,-118.21323,34.05806
2022,27.18,-118.21324,34.05805
2023,24.03,-118.21324,34.05805
2022,51.48,-118.27104,33.80816
2022,51.05,-118.27068,33.80867
2022,51.21,-118.27007,33.80868
2022,51.45,-118.26952,33.80819
2022,18.84,-122.14259,37.42106
2023,15.29,-122.14259,37.42106
2022,15.14,-117.85618,33.72635
2022,23.68,-117.85618,33.72635
2023,23.14,-117.85618,33.72635
2022,18.72,-117.85624,33.72635
2022,23.18,-117.85624,33.72635
2023,22.82,-117.85624,33.72635
2022,21.2,-117.8561,33.72666
2022,24.59,-117.8561,33.72666
2022,25.11,-117.8561,33.72666
2023,24.05,-117.8561,33.72666
2023,19.06,-117.8561,33.72666
2022,18.94,-117.85621,33.72639
2022,24.24,-117.85621,33.72639
2023,23.82,-117.85621,33.72639
2022,19.41,-117.85598,33.72662
2022,24.96,-117.85598,33.72662
2023,23.64,-117.85598,33.72662
2022,18.52,-117.85585,33.72656
2022,24.9,-117.85585,33.72656
2023,20.58,-117.85585,33.72656
2023,20.61,-117.85585,33.72656
2022,17.84,-117.85616,33.72644
2022,24.58,-117.85616,33.72644
2022,25.14,-117.85616,33.72644
2023,24.5,-117.85616,33.72644
2023,18.8,-117.85616,33.72644
2023,21.11,-117.85616,33.72644
2022,18.62,-117.85625,33.7263
2022,21.73,-117.85625,33.7263
2023,21.35,-117.85625,33.7263
2022,21.1,-117.85585,33.72629
2022,25.37,-117.85585,33.72629
2023,24.28,-117.85585,33.72629
2023,21.19,-117.85585,33.72629
2022,17.35,-117.85616,33.72572
2022,19.07,-117.85616,33.72572
2023,18.18,-117.85616,33.72572
2023,14.82,-117.85616,33.72572
2022,19.35,-117.85581,33.72571
2022,21.44,-117.85581,33.72571
2023,20.47,-117.85581,33.72571
2023,17.33,-117.85581,33.72571
2022,27.86,-117.85683,33.72683
2022,28.2,-117.85683,33.72683
2023,28.69,-117.85683,33.72683
2023,25.3,-117.85683,33.72683
2022,21.22,-117.85583,33.72611
2022,23.97,-117.85583,33.72611
2023,23.06,-117.85583,33.72611
2023,19.88,-117.85583,33.72611
2022,17.79,-117.85614,33.72614
2022,22.26,-117.85614,33.72614
2022,22.79,-117.85614,33.72614
2023,21.37,-117.85614,33.72614
2023,17.01,-117.85614,33.72614
2023,18.14,-117.85614,33.72614
2022,31.68,-117.85594,33.7262
2022,32.21,-117.85594,33.7262
2023,31.82,-117.85594,33.7262
2023,30.25,-117.85594,33.7262
2022,30.32,-117.85614,33.72616
2022,31.16,-117.85614,33.72616
2023,30.83,-117.85614,33.72616
2023,28.96,-117.85614,33.72616
2022,31.98,-117.85606,33.72661
2022,32.55,-117.85606,33.72661
2023,32.16,-117.85606,33.72661
2023,30.61,-117.85606,33.72661
2022,31.76,-117.85594,33.72634
2022,32.42,-117.85594,33.72634
2023,32.11,-117.85594,33.72634
2023,30.39,-117.85594,33.72634
2022,32.48,-117.85594,33.72634
2022,32.86,-117.85594,33.72634
2023,32.53,-117.85594,33.72634
2023,30.94,-117.85594,33.72634
2022,13.1,-117.85629,33.726
2022,14.45,-117.85629,33.726
2023,13.36,-117.85629,33.726
2023,9.63,-117.85629,33.726
2022,15.4,-117.85586,33.72645
2022,24.54,-117.85586,33.72645
2023,21.44,-117.85586,33.72645
2023,19.48,-117.85586,33.72645
2022,19.89,-117.85604,33.72664
2022,25.05,-117.85604,33.72664
2022,25.71,-117.85604,33.72664
2023,24.5,-117.85604,33.72664
2023,19.05,-117.85604,33.72664
2023,21.57,-117.85604,33.72664
2022,19.47,-117.85599,33.72653
2022,25.77,-117.85599,33.72653
2022,26.4,-117.85599,33.72653
2023,25.15,-117.85599,33.72653
2023,19.65,-117.85599,33.72653
2023,22.33,-117.85599,33.72653
2022,19.22,-117.85613,33.72645
2022,28.13,-117.85613,33.72645
2022,27.13,-117.85613,33.72645
2023,25.64,-117.85613,33.72645
2023,19.72,-117.85613,33.72645
2023,22.59,-117.85613,33.72645
2022,32.75,-122.03,37.37872
2022,33.4,-122.03,37.37872
2023,30.5,-122.03,37.37872
2022,25.47,-122.02921,37.38141
2022,25.62,-122.02921,37.38141
2023,23.99,-122.02921,37.38141
2022,21.89,-122.02834,37.38379
2022,21.75,-122.02834,37.38379
2023,21.6,-122.02834,37.38379
2022,22.24,-117.85627,33.72644
2022,25.03,-117.85627,33.72644
2023,24.71,-117.85627,33.72644
2022,17.82,-117.85611,33.72646
2022,25.23,-117.85611,33.72646
2023,24.38,-117.85611,33.72646
2022,18,-117.85607,33.72651
2022,25.49,-117.85607,33.72651
2022,25.86,-117.85607,33.72651
2023,24.24,-117.85607,33.72651
2023,18.62,-117.85607,33.72651
2022,10.7,-117.85611,33.72623
2022,21.98,-117.85611,33.72623
2023,20.18,-117.85611,33.72623
2022,17.15,-117.85593,33.72622
2022,22.95,-117.85593,33.72622
2023,21.91,-117.85593,33.72622
2022,15.39,-117.85593,33.7264
2022,24.06,-117.85593,33.7264
2022,24.85,-117.85593,33.7264
2023,23.28,-117.85593,33.7264
2023,16.11,-117.85593,33.7264
2022,11.6,-117.85602,33.72632
2022,23.93,-117.85602,33.72632
2023,23.02,-117.85602,33.72632
2022,31.75,-117.85601,33.72663
2022,32.6,-117.85601,33.72663
2023,32.12,-117.85601,33.72663
2022,31.39,-117.85615,33.72656
2022,32.18,-117.85615,33.72656
2023,31.86,-117.85615,33.72656
2022,30.59,-117.8562,33.72634
2022,31.41,-117.8562,33.72634
2023,31.13,-117.8562,33.72634
2022,30.46,-117.85595000000001,33.72619
2022,31.3,-117.85595000000001,33.72619
2023,30.97,-117.85595000000001,33.72619
2022,30.68,-117.85583,33.72603
2022,31.38,-117.85583,33.72603
2023,31.24,-117.85583,33.72603
2022,31.14,-117.856,33.7263
2022,31.67,-117.856,33.7263
2023,31.39,-117.856,33.7263
2022,31.31,-117.85616,33.72655
2022,31.78,-117.85616,33.72655
2023,31.23,-117.85616,33.72655
2022,31.19,-117.85601,33.72661
2022,31.7,-117.85601,33.72661
2023,31.23,-117.85601,33.72661
2022,30.78,-117.85595000000001,33.7262
2022,31.03,-117.85595000000001,33.7262
2023,30.69,-117.85595000000001,33.7262
2022,17.86,-117.85592,33.72661
2022,24.68,-117.85592,33.72661
2023,22.88,-117.85592,33.72661
2022,30.87,-117.85615,33.72616
2022,31.4,-117.85615,33.72616
2023,30.96,-117.85615,33.72616
2022,23.26,-117.8551,33.72578
2022,23.89,-117.8551,33.72578
2023,22.92,-117.8551,33.72578
2022,22.79,-117.85612,33.72683
2022,24.74,-117.85612,33.72683
2023,23.59,-117.85612,33.72683
2022,23.85,-117.85568,33.72661
2022,26.04,-117.85568,33.72661
2023,25.25,-117.85568,33.72661
2022,21.96,-117.85625,33.72663
2022,25.02,-117.85625,33.72663
2023,24.57,-117.85625,33.72663
2022,20.51,-117.85587,33.72667
2022,24.55,-117.85587,33.72667
2023,22.75,-117.85587,33.72667
2022,43.89,-117.43442,34.01099
2023,43.43,-117.43442,34.01099
2023,40.8,-117.43442,34.01099
2022,49.73,-117.43416,34.01084
2023,49.37,-117.43416,34.01084
2023,46.1,-117.43416,34.01084
2022,39.2,-115.49925,32.67547
2022,41.26,-115.49925,32.67547
2023,41.1,-115.49925,32.67547
2023,41.29,-115.49925,32.67547
2022,32.57,-115.49844,32.6765
2022,32.73,-115.49844,32.6765
2023,32.4,-115.49844,32.6765
2022,27.47,-115.49811,32.6765
2022,27.5,-115.49811,32.6765
2023,28.29,-115.49811,32.6765
2022,17.01,-122.14228,37.42427
2023,12,-122.14228,37.42427
2022,31.69,-117.31297000000001,33.30245
2023,31.63,-117.31297000000001,33.30245
2022,27.08,-117.18619,33.71434
2022,27.78,-117.18619,33.71434
2023,28.4,-117.18619,33.71434
2022,32.63,-117.18625,33.71518
2022,33.28,-117.18625,33.71518
2023,33.81,-117.18625,33.71518
2022,6.82,-120.64904,40.41262
2022,7.97,-120.64904,40.41262
2023,4.53,-120.64904,40.41262
2022,9.88,-120.65014,40.41001
2022,12.38,-120.65014,40.41001
2023,7.6,-120.65014,40.41001
2022,229.09,-118.87859,35.35089
2023,229.19,-118.87859,35.35089
2022,225.1,-118.87862,35.35128
2022,224.96,-118.87862,35.35128
2023,225.16,-118.87862,35.35128
2022,12.21,-118.22236,33.80033
2022,13.36,-118.22236,33.80033
2022,19.8,-118.15109,33.87427
2022,20.22,-118.15109,33.87427
2023,16.8,-118.15109,33.87427
2022,19.44,-118.15111,33.87436
2022,19.94,-118.15111,33.87436
2023,16.47,-118.15111,33.87436
2022,19.39,-118.15111,33.87448
2022,19.97,-118.15111,33.87448
2023,16.48,-118.15111,33.87448
2022,19.7,-118.15106,33.87456
2022,20.33,-118.15106,33.87456
2023,16.76,-118.15106,33.87456
2022,20.83,-118.15082,33.87443
2022,21.2,-118.15082,33.87443
2023,17.9,-118.15082,33.87443
2022,20.67,-118.15079,33.87453
2022,21.1,-118.15079,33.87453
2023,17.69,-118.15079,33.87453
2022,3.23,-122.06376,37.60694
2022,4.93,-122.06376,37.60694
2023,1.68,-122.06376,37.60694
2023,4.34,-122.06376,37.60694
2022,19.95,-118.15058,33.87442
2023,16.94,-118.15058,33.87442
2022,19.56,-118.1506,33.87422
2023,16.53,-118.1506,33.87422
2022,18.91,-118.1513,33.87428
2023,15.85,-118.1513,33.87428
2022,20.77,-118.15081,33.87472
2023,17.86,-118.15081,33.87472
2022,20.33,-118.1506,33.87453
2023,17.36,-118.1506,33.87453
2022,19.88,-118.15106,33.87472
2023,16.96,-118.15106,33.87472
2022,20.6,-118.15098,33.87449
2022,21.51,-118.15098,33.87449
2022,21.16,-118.15098,33.87449
2023,20.56,-118.15098,33.87449
2023,17.79,-118.15098,33.87449
2022,14.7,-118.22223,33.79999
2022,15.52,-118.22223,33.79999
2023,12.96,-118.22223,33.79999
2022,12.58,-118.22288,33.79949
2023,9.92,-118.22288,33.79949
2022,12.65,-118.22307,33.79895
2022,13.72,-118.22307,33.79895
2023,11.09,-118.22307,33.79895
2022,12.33,-118.22235,33.80091
2022,13.68,-118.22235,33.80091
2023,10.92,-118.22235,33.80091
2022,13.85,-118.22261,33.80021
2022,14.4,-118.22261,33.80021
2022,13.35,-118.22261,33.80021
2022,16.1,-118.22261,33.80021
2023,13.95,-118.22261,33.80021
2023,12.2,-118.22261,33.80021
2022,11.36,-118.22282,33.79966
2023,7.89,-118.22282,33.79966
2022,10.77,-118.22253,33.79992
2022,11.78,-118.22253,33.79992
2023,9,-118.22253,33.79992
2022,12.65,-118.22235,33.80029
2022,13.78,-118.22235,33.80029
2023,10.96,-118.22235,33.80029
2022,12.78,-118.22236,33.80049
2022,13.92,-118.22236,33.80049
2023,11.26,-118.22236,33.80049
2022,14.21,-118.22245,33.80064
2022,15.38,-118.22245,33.80064
2023,12.78,-118.22245,33.80064
2022,12.26,-118.22299,33.80021
2022,13.79,-118.22299,33.80021
2023,11.21,-118.22299,33.80021
2022,12.8,-118.22286,33.80055
2022,14.08,-118.22286,33.80055
2023,11.54,-118.22286,33.80055
2022,13.15,-118.22262,33.80012
2022,14.31,-118.22262,33.80012
2023,11.71,-118.22262,33.80012
2022,13.61,-118.22262,33.80012
2022,14.79,-118.22262,33.80012
2023,12.14,-118.22262,33.80012
2022,11.37,-118.22265,33.79962
2022,12.95,-118.22265,33.79962
2023,10.33,-118.22265,33.79962
2022,11.83,-118.22265,33.79962
2022,13.5,-118.22265,33.79962
2023,10.87,-118.22265,33.79962
2022,12.74,-118.22232,33.80097
2022,14.05,-118.22232,33.80097
2023,11.38,-118.22232,33.80097
2022,12.55,-118.22232,33.80097
