Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score, CES 4.0 Percentile,CES 4.0 Percentile Range,DAC category,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037500403,3829,Los Angeles,90660,Pico Rivera,-118.0662039,34.0117536,44.73,81.68,80-85%,CalEnviroScreen 4.0 Top 25%,0.052,65.69,11.96047611,76.25,0.567,91.96,750.95,85.46,66.62,74.85,1.76,46.62,2744.76001,83.71,4363.673229,99.23,18,79.69,0,0.00,0.325,53.51,6,58.69,9.75,90.15,70.78,8.64,98.74,53.1,60.37,3.07,9.93,18.97,84.07,19.8,64.52,4.5,34.65,22.3,39.21,3.8,28.20,23.3,75.11,49.90,5.18,50.19
6107001602,6023,Tulare ,93292,Unincorporated Tulare County area,-119.2194823,36.2781982,44.73,81.67,80-85%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,13.13855041,94.31,0.047,16.65,866.75,96.84,52.40,54.87,2861.39,94.76,705.6425151,58.26,228.3963859,5.15,4,37.55,6.8,36.91,0.125,21.96,1,12.45,5.4,76.86,55.04,6.72,82.51,41.63,44.08,5.79,70.81,12.88,53.14,39.3,89.45,23.7,91.01,66.7,95.90,6.7,64.51,11.5,20.63,64.16,6.66,71.68
6025011202,5626,Imperial ,92243,El Centro,-115.5742854,32.8019687,44.72,81.66,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,8.590631277,25.54,0.125,44.63,392.63,42.56,51.93,54.24,60.50,73.45,34.34710823,15.37,984.6002725,56.96,0.1,2.07,9,43.85,0.575,73.47,10,82.97,0,0.00,44.53,5.44,55.47,100.38,92.80,4.04,27.60,20.31,88.27,35.2,85.48,27.4,94.18,73.6,98.47,16,97.58,21.7,69.46,79.29,8.23,91.84
6037195803,2634,Los Angeles,90026,Los Angeles,-118.2769285,34.0818094,44.71,81.64,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.22276714,88.79,0.484,89.28,787.94,92.53,67.34,75.64,0.00,0.00,1643.037374,75.17,1453.77909,77.08,5.1,42.76,10.5,48.48,1.325,89.11,0,0.00,0,0.00,58.31,7.12,88.49,55.72,63.70,4.49,38.49,14.06,60.59,14.3,53.87,9.8,61.09,34.7,61.28,8.5,78.33,24.8,79.57,60.54,6.28,66.30
6037571600,2309,Los Angeles,90805,Long Beach,-118.1813827,33.8498715,44.71,81.63,80-85%,CalEnviroScreen 4.0 Top 25%,0.042,26.70,12.14582489,86.86,0.085,31.59,339.04,34.73,82.05,91.08,0.00,0.00,9670.093428,97.19,967.1812417,55.98,0,0.00,0,0.00,0.14,23.94,11,86.96,0,0.00,42.74,5.22,50.84,79.48,84.72,12.13,99.94,17.34,77.68,24,71.32,10.8,64.81,78.4,99.22,17.2,98.30,18.2,55.13,82.60,8.57,94.94
6037117201,5191,Los Angeles,91343,Los Angeles,-118.4700895,34.2426724,44.71,81.62,80-85%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.85326141,71.40,0.494,89.65,726.64,83.13,64.12,71.71,0.00,0.00,595.7643483,54.94,2615.008371,93.53,3.6,34.25,0,0.00,0.22,38.70,0,0.00,0,0.00,51.50,6.29,74.18,80.81,85.63,4.11,29.15,14.58,64.12,22.6,69.37,18.1,83.56,43.5,74.05,9.6,84.58,23.5,75.68,68.54,7.11,78.19
6037543503,5696,Los Angeles,90502,West Carson,-118.2920619,33.8331813,44.70,81.61,80-85%,CalEnviroScreen 4.0 Top 25%,0.041,22.19,12.00487891,78.51,0.433,86.70,346.19,35.53,56.20,60.29,0.00,0.00,10501.27669,97.61,2195.946493,89.76,43.8,94.51,27.1,77.04,1.1,86.42,3,33.16,16,96.63,65.07,7.94,95.89,58.78,67.82,6.53,83.99,13.1,54.71,14.9,55.14,13.3,72.26,21.8,37.89,3.6,25.23,8.3,7.69,54.24,5.63,56.47
6067005101,3787,Sacramento ,95828,Florin,-121.4013938,38.4884217,44.68,81.59,80-85%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,8.860610912,34.29,0.130,45.74,626.28,70.35,48.66,49.72,0.00,0.00,79.10999803,21.43,1089.100777,63.38,5,42.61,9,43.85,2.455,94.47,4,43.78,0.5,22.08,43.74,5.34,53.37,94.83,91.26,4.29,33.44,20.96,90.29,27.1,76.42,20.6,87.41,60.6,92.07,16.1,97.68,33.1,94.64,80.66,8.37,93.18
6067005001,8176,Sacramento ,95828,Florin,-121.4173852,38.4893046,44.67,81.58,80-85%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,8.823100324,33.35,0.086,31.87,780.96,87.44,47.83,48.61,0.00,0.00,77.97773237,21.23,1163.187203,67.01,2.7,29.12,12,52.03,0.735,79.58,4,43.78,0,0.00,41.09,5.02,45.97,87.22,88.75,7.19,91.54,19.03,84.33,28.4,78.13,20.6,87.41,50.8,82.79,14.5,96.33,22.6,72.60,85.83,8.90,97.19
6037602505,4590,Los Angeles,90250,Hawthorne,-118.341667,33.9055546,44.67,81.57,80-85%,CalEnviroScreen 4.0 Top 25%,0.043,29.89,12.06312607,82.00,0.153,51.91,367.51,38.17,54.89,58.50,0.00,0.00,7601.856934,95.89,1240.456708,70.20,0,0.00,0,0.00,0.25,43.30,5,51.22,0.2,9.67,42.49,5.19,49.99,77.65,83.85,7.43,93.35,19.79,86.75,26.3,75.32,14.2,75.19,57.7,89.87,5.6,52.52,36.4,97.11,82.99,8.61,95.27
6025012001,3884,Imperial ,92231,Calexico,-115.4863589,32.6685861,44.65,81.56,80-85%,CalEnviroScreen 4.0 Top 25%,0.054,70.28,12.42287298,90.59,0.105,38.99,440.68,52.74,63.99,71.57,0.00,0.00,490.4607544,51.14,NA,NA,0,0.00,0,0.00,0.035,4.94,26,99.52,0,0.00,42.71,5.21,50.74,60.28,69.34,4.66,42.80,21.12,90.95,43.5,92.52,47.3,99.28,67,96.04,24.7,99.75,43.3,99.37,82.55,8.56,94.93
6037191302,1947,Los Angeles,90027,Los Angeles,-118.2884036,34.0962277,44.64,81.54,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.03217459,80.11,0.156,52.73,787.94,92.53,62.70,69.48,0.00,0.00,1465.680318,72.63,997.6314754,57.66,2.25,27.49,2,14.31,1.71,91.61,0,0.00,0,0.00,49.30,6.02,68.65,47.59,52.97,7.19,91.54,14.15,61.25,21.6,67.43,13.6,73.10,47.5,79.13,6.7,64.51,28.5,87.88,71.50,7.42,82.10
6071003510,5368,San Bernardino,92376,Rialto,-117.392199,34.0995052,44.61,81.53,80-85%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,12.08598309,83.50,0.115,41.87,787.82,88.05,48.30,49.16,0.00,0.00,1798.892639,76.98,673.8783122,34.06,2.5,28.44,0,0.00,0.695,78.05,0,0.00,0,0.00,46.46,5.67,60.83,72.83,80.50,4.55,39.89,21.64,92.83,30.1,80.31,9.3,58.95,50.2,82.14,11.2,90.33,30.3,91.04,75.81,7.86,87.77
6073003602,3427,San Diego,92113,San Diego,-117.1074107,32.6929366,44.61,81.52,80-85%,CalEnviroScreen 4.0 Top 25%,0.043,29.89,10.42201071,51.94,0.134,46.92,312.86,28.99,77.04,86.59,0.00,0.00,526.2466736,52.55,384.5316834,13.16,2,25.63,8.5,42.07,0.555,72.71,15,94.56,5,75.67,46.55,5.68,61.02,108.97,94.73,5.46,63.54,16.39,73.47,33.7,84.09,10.3,63.04,51.9,84.12,10.3,87.39,17.5,51.77,75.66,7.85,87.53
6037221302,4373,Los Angeles,90019,Los Angeles,-118.3114921,34.0417457,44.59,81.51,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,12.02272051,79.63,0.142,49.21,787.94,92.53,79.77,89.02,0.00,0.00,2020.165975,79.44,1222.909357,69.50,7,50.32,10,47.43,0.485,68.06,0,0.00,0,0.00,53.25,6.50,78.72,48.43,54.19,6.39,82.04,9.79,27.89,37.1,87.37,25.7,92.98,60.3,91.85,4.3,35.02,25.1,80.47,66.12,6.86,74.58
6071004301,4449,San Bernardino,92410,San Bernardino,-117.3460354,34.111535,44.59,81.49,80-85%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.66065478,64.77,0.196,61.29,731.93,83.26,78.34,87.79,0.00,0.00,1073.660339,65.29,718.6300496,37.69,12,68.94,0.3,2.11,0.1,16.64,0,0.00,0.2,9.67,48.05,5.87,65.18,71.72,79.66,9.09,98.79,19.74,86.42,28.6,78.33,5.1,38.14,39.5,68.48,7.4,70.90,14.4,35.27,73.26,7.60,84.27
6077003305,4375,San Joaquin,95207,Stockton,-121.3072654,38.0019053,44.58,81.48,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,11.07026182,55.47,0.159,53.53,389.85,41.55,70.90,80.20,0.05,21.38,160.7149963,30.60,1000.457583,57.81,0.2,2.59,16.5,62.38,0.495,68.38,5,51.22,0,0.00,44.43,5.43,55.18,93.45,90.63,8.06,96.72,16.59,74.18,16.1,57.92,7.7,52.01,46.8,78.34,11.5,91.12,23.9,76.87,79.21,8.22,91.73
6029002812,5021,Kern ,93309,Old Stine,-119.0504014,35.3505096,44.56,81.47,80-85%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,15.65119952,99.65,0.715,95.76,642.68,71.60,69.65,78.76,0.00,0.00,35.11093393,15.59,1028.972653,59.83,0,0.00,0,0.00,0.245,41.81,0,0.00,0,0.00,45.69,5.58,58.44,81.79,86.45,7.1,90.76,17.62,79.15,15.7,56.97,3.1,24.77,56.1,88.32,12.4,93.09,24.8,79.57,77.00,7.99,89.11
6037554404,4206,Los Angeles,90706,Bellflower,-118.1295305,33.873719,44.55,81.45,80-85%,CalEnviroScreen 4.0 Top 25%,0.044,35.16,11.7740438,68.79,0.592,92.74,360.54,37.18,64.58,72.34,1.80,46.93,5404.733399,93.16,2679.673582,93.96,0,0.00,12.25,52.42,0.01,1.80,0,0.00,0.2,9.67,49.28,6.02,68.61,60.35,69.47,8.33,97.66,16.42,73.70,15.2,55.80,5.8,42.12,39.4,68.27,6.2,59.38,28,86.79,71.37,7.40,81.95
6075023300,3739,San Francisco,94124,San Francisco,-122.3977689,37.7254139,44.54,81.44,80-85%,CalEnviroScreen 4.0 Top 25%,0.032,6.38,8.747823793,31.47,2.605,99.93,258.79,15.04,56.73,61.13,0.12,27.00,314.9536692,42.64,1785.72982,83.58,3.1,31.49,0,0.00,0.935,84.20,10,82.97,6.05,79.98,49.17,6.00,68.29,123.98,96.44,5.17,56.88,11.96,45.80,26,74.96,22.7,89.93,33.4,59.23,8.9,81.01,24.3,78.11,71.51,7.42,82.14
6001401500,2839,Alameda ,94608,Oakland,-122.2806358,37.8229232,44.53,81.43,80-85%,CalEnviroScreen 4.0 Top 25%,0.029,3.12,9.890660139,48.08,0.626,93.75,110.41,4.21,67.06,75.29,0.00,0.00,541.656016,53.14,605.9409867,28.89,90.95,99.05,176.25,98.85,0.835,82.25,10,82.97,2,52.90,53.27,6.50,78.78,103.03,93.31,9.55,99.31,9.56,25.87,10,41.85,6,43.29,35.6,62.59,6.8,65.63,25.9,82.41,65.99,6.85,74.39
6071003506,5535,San Bernardino,92376,Rialto,-117.3778897,34.1293784,44.51,81.42,80-85%,CalEnviroScreen 4.0 Top 25%,0.070,98.67,11.80938287,70.02,0.098,36.83,805.06,93.98,47.68,48.42,0.00,0.00,1083.754344,65.53,818.7022945,45.55,14,73.37,0,0.00,0.41,62.48,0,0.00,1,35.72,49.69,6.07,69.57,74.96,82.05,6.91,88.95,22.3,93.97,30.8,81.14,6.8,47.68,38.7,67.17,4,30.88,15,38.78,70.73,7.34,81.00
6037218600,3148,Los Angeles,90016,Los Angeles,-118.3427412,34.0371852,44.49,81.40,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,11.98834506,77.64,0.569,91.99,787.94,92.53,83.37,92.26,0.00,0.00,2029.579671,79.59,4180.993157,99.05,1.5,20.47,1.5,10.64,0.57,73.32,7,66.74,1,35.72,61.96,7.57,93.18,63,72.42,4.48,38.18,10.82,36.69,25.9,74.80,5.7,41.44,40.9,70.44,4.9,43.09,30.7,91.62,56.69,5.88,60.50
6031001402,2168,Kings ,93212,Corcoran,-119.5600632,36.0990535,44.47,81.39,80-85%,CalEnviroScreen 4.0 Top 25%,0.060,82.48,13.22775449,94.61,0.173,57.03,576.05,67.35,74.81,84.49,0.49,37.55,259.3913422,39.01,135.9227527,2.13,2,25.63,0,0.00,0.1,16.64,0,0.00,0,0.00,41.54,5.07,47.27,58.06,66.86,5.99,74.90,21.28,91.71,45.6,94.04,22.3,89.52,69.6,97.21,10.5,88.08,28.2,87.25,84.52,8.77,96.27
6013368002,3782,Contra Costa,94806,San Pablo,-122.3520845,37.9610592,44.46,81.38,80-85%,CalEnviroScreen 4.0 Top 25%,0.032,6.38,9.173241749,40.29,0.358,81.93,110.41,4.21,71.46,80.79,0.32,34.41,1643.476685,75.18,475.1955506,19.05,16.9,77.77,18.75,66.45,1.33,89.16,11,86.96,2.7,60.11,53.88,6.58,80.04,102.27,93.20,4.39,35.60,17.05,76.41,31.8,82.18,12.4,69.79,32.2,57.30,4.3,35.02,20.6,65.18,65.15,6.76,73.20
6071006201,4435,San Bernardino,92404,San Bernardino,-117.2668235,34.1426727,44.43,81.37,80-85%,CalEnviroScreen 4.0 Top 25%,0.073,100.00,11.09718349,55.72,0.119,43.16,592.46,68.27,82.52,91.48,0.00,0.00,619.3326721,55.76,1070.894853,62.31,12,68.94,0,0.00,0.16,28.30,0,0.00,0,0.00,46.21,5.64,60.07,123.59,96.32,5.77,70.36,23.85,96.49,22.1,68.41,4.6,35.34,44.5,75.40,9.8,85.49,18.4,55.96,75.92,7.88,87.90
6037406702,6375,Los Angeles,91790,West Covina,-117.9382452,34.0659535,44.43,81.35,80-85%,CalEnviroScreen 4.0 Top 25%,0.057,75.12,12.04200811,80.66,0.162,54.08,756.45,86.35,60.44,66.43,0.00,0.00,1868.051066,77.79,1562.879746,79.30,12,68.94,0,0.00,0.625,75.83,3,33.16,0,0.00,55.17,6.74,82.75,62.46,71.80,6.35,81.33,13.66,58.29,15.5,56.48,9.9,61.54,25.6,45.53,6.3,60.57,19.1,59.28,63.58,6.59,70.80
6065043401,6883,Riverside ,92543,Hemet,-116.9695083,33.7475602,44.41,81.34,80-85%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,9.192114503,40.52,0.217,65.12,560.00,65.66,80.53,89.75,0.00,0.00,106.4649671,24.07,606.4735009,28.94,2.25,27.49,0,0.00,0.41,62.48,0,0.00,2,52.90,43.50,5.31,52.79,96.14,91.60,5.57,66.05,21.8,93.22,25.9,74.80,7.3,50.01,62.1,93.04,17.9,98.59,22.3,71.57,80.61,8.36,93.12
6037201602,2960,Los Angeles,90032,Los Angeles,-118.1678921,34.07715,44.40,81.33,80-85%,CalEnviroScreen 4.0 Top 25%,0.052,65.69,11.96906139,76.78,0.243,69.15,488.79,59.71,75.93,85.70,0.00,0.00,1678.210632,75.54,818.4180647,45.51,19.15,81.02,14.3,56.45,2.03,92.60,0,0.00,0,0.00,55.18,6.74,82.76,62.2,71.66,4.8,46.77,13.11,54.75,36.7,87.02,9.2,58.57,38,66.11,11.1,89.93,16.2,45.03,63.53,6.59,70.73
6037602402,6869,Los Angeles,90250,Hawthorne,-118.3568525,33.9091622,44.39,81.32,80-85%,CalEnviroScreen 4.0 Top 25%,0.043,29.89,12.01849263,79.40,0.112,41.00,364.14,37.44,70.49,79.77,0.00,0.00,7502.070069,95.76,1254.875173,70.86,2.25,27.49,13.1,54.64,0.475,67.56,0,0.00,0.5,22.08,47.63,5.82,63.96,77.5,83.65,5.77,70.36,19.75,86.43,25.2,73.63,9.7,60.62,28,50.52,NA,NA,26.3,83.30,73.58,7.63,84.73
6037219020,5411,Los Angeles,90018,Los Angeles,-118.3226729,34.0222083,44.37,81.30,80-85%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,11.98833627,77.60,0.081,30.18,787.94,92.53,94.96,99.43,0.00,0.00,2350.4434,81.75,604.4825026,28.75,1,17.08,4.5,27.76,0.255,43.65,0,0.00,0,0.00,43.63,5.33,53.14,89.86,89.61,6.01,75.33,18.08,80.89,28.8,78.63,10.5,63.69,48,79.66,11.6,91.27,24.9,79.91,80.29,8.33,92.80
6107001302,9219,Tulare ,93292,Visalia,-119.2516114,36.3354354,44.35,81.29,80-85%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,14.2215803,98.28,0.103,38.38,580.96,67.67,38.58,35.05,1149.59,89.97,729.3712943,58.89,525.9697152,23.01,73,98.43,8,40.76,0.185,31.38,2,23.88,3,63.67,59.07,7.21,89.67,39.27,40.23,5.7,68.86,15.72,70.18,15.8,57.24,7.1,49.09,45.9,77.31,7.5,71.67,15,38.78,59.29,6.15,64.46
6111002400,2587,Ventura ,93001,San Buenaventura (Ventura),-119.2944448,34.2763658,44.32,81.28,80-85%,CalEnviroScreen 4.0 Top 25%,0.042,26.70,8.874340951,34.60,0.382,83.70,558.70,65.54,47.67,48.38,6942.42,97.72,48.39530053,17.82,849.8799501,47.89,22,83.86,48,89.61,0.5,69.40,7,66.74,2,52.90,59.36,7.25,90.02,53.83,61.22,6.88,88.72,9.71,27.24,11.5,46.81,6.5,46.00,51.8,83.87,5.9,56.19,19.6,61.25,58.94,6.11,63.86
6071011700,1660,San Bernardino,92307,Unincorporated San Bernardino County area,-117.2159049,34.7138452,44.32,81.27,80-85%,CalEnviroScreen 4.0 Top 25%,0.059,79.99,6.966551948,6.77,0.094,35.17,561.17,65.74,63.06,70.12,0.35,35.07,111.0078328,24.57,827.7263632,46.21,3,31.24,17.75,64.45,0.725,79.22,5,51.22,5.7,77.96,50.58,6.18,71.82,55.93,63.95,7.81,95.68,14.14,61.17,25.3,73.84,2.1,16.36,62.9,93.61,10.3,87.39,17.7,52.61,69.18,7.18,79.12
6037550202,5710,Los Angeles,90650,Norwalk,-118.0896892,33.921285,44.31,81.25,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,11.97767043,77.29,0.520,90.62,684.25,75.42,82.72,91.75,0.00,0.00,4363.332011,90.75,2770.924813,94.54,4,37.55,3,22.12,0.635,76.20,0,0.00,0.2,9.67,56.98,6.96,86.20,57.55,66.34,4.63,41.93,22.22,93.77,22.4,68.97,7,48.72,34.8,61.55,5.3,48.26,17.1,49.72,61.39,6.37,67.85
6019002200,3617,Fresno ,93728,Fresno,-119.8037024,36.7585393,44.30,81.24,80-85%,CalEnviroScreen 4.0 Top 25%,0.060,82.48,13.71468929,97.01,0.181,58.37,733.95,84.39,74.96,84.65,0.00,0.00,1386.939006,71.22,348.2541633,10.91,0,0.00,2.8,17.47,0.225,39.77,0,0.00,0,0.00,44.57,5.44,55.59,120.22,95.91,7.67,94.97,16.41,73.65,19.9,64.65,3.3,26.40,51.9,84.12,12.9,94.09,23.1,74.52,78.47,8.14,90.92
6037224700,6238,Los Angeles,90007,Los Angeles,-118.280016,34.0262403,44.29,81.23,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.11034605,85.24,1.511,99.44,787.94,92.53,30.96,25.12,0.00,0.00,2430.050008,82.27,2794.645689,94.69,0.75,9.80,0,0.00,0.71,78.76,0,0.00,0,0.00,49.59,6.06,69.41,48.36,54.06,NA,NA,15.22,67.81,7.5,32.16,12.2,69.22,86.3,99.84,20.9,99.38,56.2,99.89,70.52,7.31,80.76
6037406200,5811,Los Angeles,91723,Covina,-117.8979159,34.0764235,44.29,81.22,80-85%,CalEnviroScreen 4.0 Top 25%,0.058,76.94,12.10201885,84.68,0.292,75.43,789.05,92.63,66.88,75.20,0.00,0.00,1549.762349,73.94,1929.947327,85.89,0,0.00,0,0.00,0.7,78.40,3,33.16,1.5,42.31,57.32,7.00,86.73,36.78,36.24,5.85,72.08,9.21,22.82,24.9,73.07,26.5,93.49,40.1,69.35,6.2,59.38,35.2,96.20,61.01,6.33,67.12
6067009318,2480,Sacramento ,95828,Florin,-121.3993657,38.4778971,44.29,81.20,80-85%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,8.839753377,33.78,0.087,32.37,691.41,76.47,39.44,36.35,0.00,0.00,74.17013293,21.03,1151.025972,66.46,10,61.38,18,65.32,0.76,80.49,4,43.78,0,0.00,42.48,5.19,49.98,94.83,91.26,7.63,94.75,20.96,90.29,25,73.16,19.4,85.74,49.2,80.87,7.6,72.53,17.2,50.27,82.31,8.54,94.81
6037701902,4659,Los Angeles,90401,Santa Monica,-118.4951703,34.012479,44.27,81.19,80-85%,CalEnviroScreen 4.0 Top 25%,0.047,50.54,11.7063039,66.52,0.579,92.36,417.80,48.16,19.20,11.28,0.00,0.00,1550.444031,73.98,1356.928003,74.00,24,85.63,18.3,65.66,1.085,86.25,6,58.69,0,0.00,54.49,6.65,81.34,65.51,74.84,6.67,86.03,11.67,43.49,3.4,13.11,8.3,54.58,38.4,66.68,11.4,90.86,23.5,75.68,64.15,6.65,71.66
6059074200,9608,Orange ,92707,Santa Ana,-117.8700847,33.7216725,44.26,81.18,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,11.81227965,70.11,0.110,40.42,409.36,46.48,91.26,97.66,0.07,23.59,3712.103434,87.85,930.716952,53.81,5,42.61,25.65,75.49,1.03,85.48,0,0.00,0.5,22.08,54.78,6.69,81.92,55.45,63.32,5.21,57.72,11.91,45.25,49.3,96.17,16,79.37,44.9,75.98,5.4,49.86,19.1,59.28,63.78,6.62,71.08
6071002402,8364,San Bernardino,92335,Unincorporated San Bernardino County area,-117.4624252,34.0956686,44.25,81.16,80-85%,CalEnviroScreen 4.0 Top 25%,0.067,97.00,12.56790374,91.50,0.296,75.97,568.74,66.74,51.86,54.14,0.00,0.00,1519.867696,73.57,344.1028943,10.64,9,58.17,0,0.00,0.76,80.49,0,0.00,0,0.00,48.37,5.91,66.17,61.37,70.60,4.49,38.49,19.15,84.66,41.3,90.89,17.7,82.64,54.5,86.62,6.9,66.61,22.6,72.60,72.23,7.49,83.02
6037236204,3109,Los Angeles,90008,Los Angeles,-118.3491896,34.0147165,44.24,81.15,80-85%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.91626655,73.90,0.102,38.02,787.94,92.53,91.55,97.84,0.00,0.00,2370.169373,81.87,790.0223118,43.50,4.25,38.39,0,0.00,0.09,11.20,0,0.00,0.2,9.67,42.92,5.24,51.31,105.63,94.17,6.69,86.35,14.4,62.84,29.6,79.73,6.8,47.68,67,96.04,10.1,86.75,38.3,97.96,81.37,8.44,93.89
6037406411,2002,Los Angeles,91791,West Covina,-117.8997854,34.0696708,44.23,81.14,80-85%,CalEnviroScreen 4.0 Top 25%,0.057,75.12,12.11239463,85.34,0.510,90.33,756.45,86.35,80.08,89.34,0.00,0.00,1587.129313,74.43,2887.348423,95.31,0,0.00,0,0.00,0.17,29.24,3,33.16,3,63.67,58.09,7.09,87.90,45.89,50.32,8.02,96.51,14.16,61.37,17.3,60.31,11.3,66.60,25.9,46.18,6.1,58.36,11.9,22.69,60.11,6.24,65.85
6037531701,5375,Los Angeles,90022,East Los Angeles,-118.1520851,34.0216887,44.22,81.13,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.23883919,89.11,0.199,61.89,677.01,74.83,92.90,98.60,0.00,0.00,2792.383342,83.88,899.942935,51.53,0,0.00,3.75,25.09,0.445,65.18,0,0.00,0,0.00,49.31,6.02,68.67,72.44,80.22,3.94,25.21,16.96,75.90,47.8,95.25,17.8,82.84,52.5,84.77,8.9,81.01,19.8,61.94,70.80,7.34,81.11
6067006101,4886,Sacramento ,95821,Arden-Arcade,-121.3914626,38.6259083,44.21,81.11,80-85%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,9.397360841,43.17,0.246,69.47,575.99,67.32,83.96,92.56,0.00,0.00,102.0511347,23.67,1391.603156,75.19,1,17.08,44.3,88.01,0.21,37.68,6,58.69,0,0.00,49.13,6.00,68.15,146.61,98.70,3.61,18.40,18.7,83.35,18.5,62.22,15,77.43,55.5,87.63,11.2,90.33,19,58.77,71.05,7.37,81.45
6077004001,2215,San Joaquin,95242,Unincorporated San Joaquin County area,-121.4633246,38.1304593,44.21,81.10,80-85%,CalEnviroScreen 4.0 Top 25%,0.046,45.14,9.46928017,44.18,0.118,42.94,921.64,98.36,47.36,47.81,647.04,86.72,39.42396673,16.50,933.1428366,53.98,1.5,20.47,36.5,83.99,0.55,72.59,18,97.52,2,52.90,58.14,7.10,88.04,28.28,22.36,5.96,74.39,11.48,42.02,31.8,82.18,14.2,75.19,58.3,90.36,12.4,93.09,13,28.24,60.04,6.23,65.68
6037206031,4131,Los Angeles,90021,Los Angeles,-118.2331623,34.0320283,44.19,81.09,80-85%,CalEnviroScreen 4.0 Top 25%,0.048,50.99,12.35063461,90.16,0.760,96.24,787.94,92.53,35.88,31.68,0.00,0.00,2513.113281,82.61,2089.210148,88.34,276.2,99.98,79.05,95.17,20.81,99.96,7,66.74,64.25,100.00,75.17,9.18,99.59,85.61,87.94,5.53,65.18,8.78,19.35,3.7,14.78,9.5,59.79,26.7,48.03,2.8,14.39,15.2,39.70,46.41,4.81,44.94
6071000824,5645,San Bernardino,91786,Upland,-117.6583212,34.1024278,44.19,81.08,80-85%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,14.23131815,98.29,0.096,35.88,716.64,78.72,57.88,62.80,0.00,0.00,652.0840149,56.76,832.3296618,46.49,1.4,19.91,0,0.00,0.71,78.76,0,0.00,0,0.00,45.74,5.59,58.67,70.09,78.66,6.93,89.12,20.85,89.93,19.4,63.76,6.1,43.88,48.5,80.28,8.1,76.05,21.6,69.15,76.26,7.91,88.35
6065041703,6378,Riverside ,92882,Corona,-117.5888049,33.8785015,44.18,81.06,80-85%,CalEnviroScreen 4.0 Top 25%,0.058,78.01,12.43057598,90.63,1.078,98.54,669.90,73.66,62.19,68.70,0.00,0.00,1140.369324,67.10,3196.535354,96.71,0,0.00,3,22.12,0.46,66.60,1,12.45,0,0.00,54.52,6.66,81.42,39.28,40.32,4.42,36.41,19.06,84.52,34.6,84.84,14.5,76.07,56.5,88.62,3.5,23.75,37.6,97.66,63.97,6.64,71.41
6071000203,4349,San Bernardino,91763,Montclair,-117.7025669,34.078049,44.18,81.05,80-85%,CalEnviroScreen 4.0 Top 25%,0.060,82.48,13.12135073,94.25,0.635,94.01,709.43,78.29,54.49,57.83,0.00,0.00,737.0293476,59.11,2408.201386,91.71,0,0.00,1.05,7.19,0.21,37.68,1,12.45,0.3,12.88,51.15,6.25,73.14,67.78,77.02,6.7,86.54,19.01,84.26,27.3,76.64,6.8,47.68,22.2,38.91,9.5,83.98,11.7,21.57,68.18,7.07,77.62
